1.428571428571428492e-01,6.122448979591836593e-02,0.000000000000000000e+00,2.516025641025640969e-01,1.083118251747239080e+00,9.752814569144144796e-01
9.795918367346938549e-01,1.836734693877550839e-01,0.000000000000000000e+00,7.980769230769230171e-01,1.018358446619813451e+00,9.763093593699622152e-01
2.857142857142856984e-01,6.122448979591836593e-02,0.000000000000000000e+00,2.628205128205128305e-01,1.144183830427637050e+00,9.894183318060276733e-01
1.000000000000000000e+00,3.469387755102040782e-01,1.000000000000000000e+00,4.391025641025640969e-01,9.965789284582109442e-01,9.905022374300742616e-01
3.673469387755101678e-01,9.591836734693877098e-01,7.900641025641025328e-01,1.000000000000000000e+00,1.132229077405216389e+00,1.013459707241674890e+00
1.428571428571428492e-01,9.183673469387754196e-01,6.121794871794871140e-01,1.000000000000000000e+00,1.094509537350380368e+00,9.926770494213483786e-01
8.163265306122448328e-02,9.795918367346938549e-01,8.477564102564102422e-01,1.000000000000000000e+00,9.978016813449805955e-01,9.918322972280461114e-01
1.632653061224489666e-01,5.306122448979591066e-01,9.294871794871795156e-02,0.000000000000000000e+00,1.509344061186978170e+00,9.804046385156248711e-01
0.000000000000000000e+00,1.020408163265306006e-01,0.000000000000000000e+00,4.006410256410256054e-01,1.002039972823050240e+00,9.845795170249223016e-01
8.775510204081632404e-01,8.163265306122448328e-02,0.000000000000000000e+00,3.894230769230769273e-01,1.115706329565743227e+00,1.005123172744984528e+00
2.040816326530612013e-01,7.142857142857141906e-01,8.173076923076922906e-01,0.000000000000000000e+00,1.494154175350632885e+00,1.020686347949698813e+00
1.632653061224489666e-01,2.448979591836734637e-01,0.000000000000000000e+00,9.743589743589743390e-01,1.331624256646270377e+00,1.014500452279558429e+00
1.836734693877550839e-01,4.081632653061224025e-01,1.000000000000000000e+00,6.153846153846154188e-01,1.512708641832962719e+00,9.867642431071528275e-01
7.346938775510203357e-01,8.163265306122448328e-02,0.000000000000000000e+00,3.782051282051281937e-01,1.171893269773065960e+00,1.011262421512712617e+00
4.285714285714285476e-01,5.918367346938775420e-01,3.541666666666666297e-01,0.000000000000000000e+00,1.938261633276632034e+00,9.958350460715313934e-01
6.326530612244897211e-01,1.428571428571428492e-01,0.000000000000000000e+00,6.105769230769230171e-01,1.381164880521603022e+00,9.866958196277911819e-01
7.959183673469386600e-01,9.387755102040815647e-01,7.435897435897436125e-01,1.000000000000000000e+00,1.143199912796239115e+00,1.023454876569874772e+00
1.632653061224489666e-01,8.571428571428570953e-01,3.733974358974359031e-01,1.000000000000000000e+00,1.250581453838285118e+00,1.021418979445876785e+00
8.163265306122448328e-02,9.591836734693877098e-01,7.676282051282050656e-01,1.000000000000000000e+00,1.024105037382908368e+00,9.685983967913049941e-01
9.183673469387754196e-01,1.224489795918367319e-01,0.000000000000000000e+00,5.528846153846154188e-01,1.116745166858037486e+00,1.023255609727198312e+00
8.571428571428570953e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.730769230769230449e-02,1.044057694046711893e+00,1.009091997113634509e+00
8.163265306122448051e-01,3.265306122448979331e-01,1.000000000000000000e+00,3.445512820512820484e-01,1.440423671988381171e+00,1.000992574759572706e+00
6.122448979591836593e-02,2.040816326530612082e-02,0.000000000000000000e+00,8.493589743589743946e-02,1.033603796248831364e+00,9.741149288854591415e-01
6.122448979591836593e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.807692307692307959e-03,9.898361790334921917e-01,1.018365051642568853e+00
6.938775510204081565e-01,6.530612244897958663e-01,6.153846153846154188e-01,0.000000000000000000e+00,1.737794794076684246e+00,1.010623743057756263e+00
7.346938775510203357e-01,2.448979591836734637e-01,1.000000000000000000e+00,1.762820512820512803e-02,1.503558808603021824e+00,9.935894817410710900e-01
