1.428571428571428492e-01,6.122448979591836593e-02,0.000000000000000000e+00,2.516025641025640969e-01,1.084716932202563155e+00,7.528145691441443521e-01
9.795918367346938549e-01,1.836734693877550839e-01,0.000000000000000000e+00,7.980769230769230171e-01,8.690115960486868296e-01,7.630935936996221525e-01
2.857142857142856984e-01,6.122448979591836593e-02,0.000000000000000000e+00,2.628205128205128305e-01,1.096753797699023369e+00,8.941833180602772879e-01
1.000000000000000000e+00,3.469387755102040782e-01,1.000000000000000000e+00,4.391025641025640969e-01,9.657892845821098859e-01,9.050223743007401733e-01
3.673469387755101678e-01,9.591836734693877098e-01,7.900641025641025328e-01,1.000000000000000000e+00,1.269898356494448377e+00,1.134597072416748009e+00
1.428571428571428492e-01,9.183673469387754196e-01,6.121794871794871140e-01,1.000000000000000000e+00,9.545859797051127194e-01,9.267704942134813439e-01
8.163265306122448328e-02,9.795918367346938549e-01,8.477564102564102422e-01,1.000000000000000000e+00,8.317514685380200667e-01,9.183229722804614470e-01
1.632653061224489666e-01,5.306122448979591066e-01,9.294871794871795156e-02,0.000000000000000000e+00,1.697390597269245793e+00,8.040463851562481556e-01
0.000000000000000000e+00,1.020408163265306006e-01,0.000000000000000000e+00,4.006410256410256054e-01,1.020399728230502179e+00,8.457951702492229051e-01
8.775510204081632404e-01,8.163265306122448328e-02,0.000000000000000000e+00,3.894230769230769273e-01,1.300369531858627914e+00,1.051231727449844833e+00
2.040816326530612013e-01,7.142857142857141906e-01,8.173076923076922906e-01,0.000000000000000000e+00,1.732946968903143370e+00,1.206863479496989244e+00
1.632653061224489666e-01,2.448979591836734637e-01,0.000000000000000000e+00,9.743589743589743390e-01,1.243789822626716335e+00,1.145004522795583624e+00
1.836734693877550839e-01,4.081632653061224025e-01,1.000000000000000000e+00,6.153846153846154188e-01,1.420205465828876079e+00,8.676424310715263877e-01
7.346938775510203357e-01,8.163265306122448328e-02,0.000000000000000000e+00,3.782051282051281937e-01,1.028958531801135390e+00,1.112624215127126837e+00
4.285714285714285476e-01,5.918367346938775420e-01,3.541666666666666297e-01,0.000000000000000000e+00,1.970927896834554494e+00,9.583504607153140453e-01
6.326530612244897211e-01,1.428571428571428492e-01,0.000000000000000000e+00,6.105769230769230171e-01,1.240909893482476711e+00,8.669581962779121520e-01
7.959183673469386600e-01,9.387755102040815647e-01,7.435897435897436125e-01,1.000000000000000000e+00,1.402993228577428475e+00,1.234548765698747719e+00
1.632653061224489666e-01,8.571428571428570953e-01,3.733974358974359031e-01,1.000000000000000000e+00,1.589585241556102257e+00,1.214189794458765181e+00
