1.428571428571428492e-01,6.122448979591836593e-02,0.000000000000000000e+00,2.516025641025640969e-01,1.086493243819589782e+00,5.056291382882885932e-01
9.795918367346938549e-01,1.836734693877550839e-01,0.000000000000000000e+00,7.980769230769230171e-01,7.030706509696572626e-01,5.261871873992443049e-01
2.857142857142856984e-01,6.122448979591836593e-02,0.000000000000000000e+00,2.628205128205128305e-01,1.044053761333897379e+00,7.883666361205545758e-01
1.000000000000000000e+00,3.469387755102040782e-01,1.000000000000000000e+00,4.391025641025640969e-01,9.315785691642197719e-01,8.100447486014800136e-01
3.673469387755101678e-01,9.591836734693877098e-01,7.900641025641025328e-01,1.000000000000000000e+00,1.422864222149150537e+00,1.269194144833496019e+00
1.428571428571428492e-01,9.183673469387754196e-01,6.121794871794871140e-01,1.000000000000000000e+00,7.991153600992597639e-01,8.535409884269623548e-01
8.163265306122448328e-02,9.795918367346938549e-01,8.477564102564102422e-01,1.000000000000000000e+00,6.472512320858416768e-01,8.366459445609228940e-01
1.632653061224489666e-01,5.306122448979591066e-01,9.294871794871795156e-02,0.000000000000000000e+00,1.906331192916209893e+00,6.080927703124963113e-01
0.000000000000000000e+00,1.020408163265306006e-01,0.000000000000000000e+00,4.006410256410256054e-01,1.040799456461004358e+00,6.915903404984458103e-01
8.775510204081632404e-01,8.163265306122448328e-02,0.000000000000000000e+00,3.894230769230769273e-01,1.505550867739610776e+00,1.102463454899689443e+00
2.040816326530612013e-01,7.142857142857141906e-01,8.173076923076922906e-01,0.000000000000000000e+00,1.998272295072599514e+00,1.413726958993978489e+00
1.632653061224489666e-01,2.448979591836734637e-01,0.000000000000000000e+00,9.743589743589743390e-01,1.146196007049434362e+00,1.290009045591167247e+00
1.836734693877550839e-01,4.081632653061224025e-01,1.000000000000000000e+00,6.153846153846154188e-01,1.317424159157668972e+00,7.352848621430525533e-01
7.346938775510203357e-01,8.163265306122448328e-02,0.000000000000000000e+00,3.782051282051281937e-01,8.701421562767683859e-01,1.225248430254253673e+00
4.285714285714285476e-01,5.918367346938775420e-01,3.541666666666666297e-01,0.000000000000000000e+00,2.007223745232246337e+00,9.167009214306279796e-01
6.326530612244897211e-01,1.428571428571428492e-01,0.000000000000000000e+00,6.105769230769230171e-01,1.085071018994558489e+00,7.339163925558243040e-01
7.959183673469386600e-01,9.387755102040815647e-01,7.435897435897436125e-01,1.000000000000000000e+00,1.691652468334305714e+00,1.469097531397495437e+00
1.632653061224489666e-01,8.571428571428570953e-01,3.733974358974359031e-01,1.000000000000000000e+00,1.966256116798121178e+00,1.428379588917530363e+00
8.163265306122448328e-02,9.591836734693877098e-01,7.676282051282050656e-01,1.000000000000000000e+00,8.658048111245376655e-01,3.719679358260989943e-01
9.183673469387754196e-01,1.224489795918367319e-01,0.000000000000000000e+00,5.528846153846154188e-01,1.526327613585498399e+00,1.465112194543964019e+00
8.571428571428570953e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.730769230769230449e-02,1.881153880934238076e+00,1.181839942272688848e+00
8.163265306122448051e-01,3.265306122448979331e-01,1.000000000000000000e+00,3.445512820512820484e-01,9.447792077639111108e-01,1.019851495191454349e+00
6.122448979591836593e-02,2.040816326530612082e-02,0.000000000000000000e+00,8.493589743589743946e-02,1.439371992526571553e+00,4.822985777091836068e-01
6.122448979591836593e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.807692307692307959e-03,7.967235806698431677e-01,1.367301032851378606e+00
6.938775510204081565e-01,6.530612244897958663e-01,6.153846153846154188e-01,0.000000000000000000e+00,1.939776992924906907e+00,1.212474861155127259e+00
7.346938775510203357e-01,2.448979591836734637e-01,1.000000000000000000e+00,1.762820512820512803e-02,1.286204954001513689e+00,8.717896348214211333e-01
