1.181415012725830138e+01,6.280073637723922186e-02,2.070287407302856542e-01
8.654612858581543833e+00,8.443145496606827005e-02,2.126764026355743298e-01
6.636254794769286924e+00,9.633062970638274491e-02,2.220618164300918462e-01
5.374608236389160076e+00,1.025292893123626731e-01,2.332125202322006263e-01
4.583418315582274971e+00,1.083462142872810424e-01,2.444154068613052233e-01
4.072520954818725336e+00,1.133607995820045539e-01,2.542347567939758357e-01
3.722046722793578954e+00,1.160276967525482178e-01,2.616312103080749574e-01
3.460578364562988174e+00,1.158144298028945945e-01,2.659507349872589077e-01
3.249157260894775412e+00,1.130093125629424988e-01,2.668224873065948577e-01
3.067595362014770455e+00,1.082120543956756609e-01,2.642034724617004504e-01
2.905084344253539896e+00,1.021276233291626007e-01,2.587000580310821474e-01
2.755411649246215955e+00,9.559097629547119723e-02,2.520311583328246896e-01
2.614962026596069133e+00,8.950719611644744611e-02,2.467624164104461615e-01
2.481716558074951173e+00,8.445766801834106441e-02,2.447402708816528438e-01
2.354702671890258614e+00,8.044112673044204187e-02,2.460164357709884730e-01
2.233718404083251841e+00,7.715964687824249102e-02,2.495581596469879093e-01
2.118976610565185492e+00,7.436218038558960186e-02,2.542888600635528351e-01
2.010726358833312855e+00,7.192664710998535049e-02,2.594567628955841143e-01
1.909023267288207926e+00,6.981736658573151066e-02,2.645967613601684643e-01
1.813690462951660143e+00,6.803870741128921484e-02,2.694256290531158449e-01
1.724401959075927637e+00,6.660993514537810745e-02,2.737682186698913722e-01
1.640792285423278818e+00,6.554825380086898301e-02,2.775145201683044682e-01
1.562526292724609300e+00,6.485802149772644520e-02,2.805929301548004129e-01
1.489318969650268665e+00,6.452021862030028754e-02,2.829532173919677707e-01
1.420923268127441297e+00,6.448566576004027828e-02,2.845541874217987210e-01
1.357105167350769026e+00,6.467377287864685409e-02,2.853521058559417845e-01
1.297622107238769473e+00,6.497608437776565549e-02,2.852890528964996397e-01
1.242208263702392568e+00,6.526497809171676046e-02,2.842788644123077635e-01
1.190566823081970149e+00,6.540148852586746830e-02,2.821911445236205962e-01
1.142370060157775979e+00,6.524297652721404439e-02,2.788365451717376708e-01
1.097255361671447771e+00,6.464735704183578735e-02,2.739658819484710461e-01
1.054816872596740618e+00,6.348512833237647535e-02,2.673193506908416728e-01
1.014603168754577567e+00,6.167854578733444199e-02,2.587987935352325519e-01
9.761731777000427490e-01,5.929947495937347435e-02,2.488014044523239043e-01
9.393025102806091819e-01,5.667312286853790071e-02,2.384333546113967806e-01
9.042472929000854309e-01,5.428903885602950896e-02,2.290074106740951632e-01
8.716000531578064203e-01,5.246753802537917899e-02,2.211736657810211282e-01
8.417209782218932901e-01,5.116060349225998172e-02,2.148374622631072928e-01
8.145234965705872021e-01,5.012086182355880715e-02,2.096440806150436376e-01
7.897177693748473892e-01,4.915776939153670977e-02,2.052967688417434711e-01
7.669974960327148317e-01,4.819259522795676931e-02,2.016155543661117544e-01
7.460792321968078289e-01,4.720392639994621525e-02,1.984901482677459694e-01
7.267019087028503410e-01,4.618975372552872050e-02,1.958354871559143118e-01
7.086310802268982467e-01,4.515381854534149253e-02,1.935748358440399219e-01
6.916654024887084473e-01,4.410106165051460442e-02,1.916385173082351678e-01
6.756419990539550557e-01,4.303462846398353747e-02,1.899663358259200963e-01
6.604377095794677910e-01,4.195453641533851419e-02,1.885090769672393696e-01
6.459658822250365917e-01,4.085894014716148076e-02,1.872285308361053557e-01
6.321698896789550437e-01,3.974706340074539435e-02,1.860964566326141489e-01
6.190155647659302263e-01,3.862083054900169315e-02,1.850930013942718444e-01
6.064827308654785476e-01,3.748536915183067059e-02,1.842047488594055205e-01
5.945580283546447742e-01,3.634790047049522160e-02,1.834226754188537645e-01
5.832287787437439031e-01,3.521684482932090771e-02,1.827402161216735710e-01
5.724787526130675763e-01,3.410022114038467611e-02,1.821516195058822674e-01
5.622863163566589328e-01,3.300580438375472908e-02,1.816508025169372431e-01
5.526244709777832220e-01,3.194034620881080339e-02,1.812307523441314683e-01
5.434620388412475522e-01,3.091059073090553222e-02,1.808834419536590465e-01
5.347657310104370065e-01,2.992269499480724321e-02,1.806000931406021026e-01
5.265020586776733014e-01,2.898215052723884452e-02,1.803716759204864462e-01
5.186386059951781924e-01,2.809375805974006698e-02,1.801893958568573095e-01
5.111450845241546359e-01,2.726018862545490432e-02,1.800451094007492203e-01
5.039939858341216938e-01,2.648237046301364986e-02,1.799315791130065845e-01
4.971607051372528008e-01,2.575963565230369665e-02,1.798426212453842210e-01
4.906235195446014274e-01,2.508897309899330019e-02,1.797730790615081897e-01
4.843635420131683356e-01,2.446620600402355308e-02,1.797187539625167974e-01
4.783641901302337907e-01,2.388602448105811918e-02,1.796763022613525329e-01
4.726107134819030886e-01,2.334292702376842416e-02,1.796430777311325000e-01
4.670896576213836582e-01,2.283213127732276748e-02,1.796170160579681485e-01
4.617885103893279997e-01,2.234975300908088533e-02,1.795965164327621433e-01
4.566953132724761999e-01,2.189296750187873924e-02,1.795803410291671731e-01
4.517985516643523991e-01,2.145960537433624221e-02,1.795675350904464840e-01
4.470868733596801703e-01,2.104775802910327856e-02,1.795573546123504505e-01
4.425489430809020908e-01,2.065521970272064106e-02,1.795492396974563698e-01
4.381736286163330218e-01,2.027932593524455970e-02,1.795427421855926575e-01
4.339502549839019951e-01,1.991713195741176556e-02,1.795375249385833816e-01
4.298691232490539638e-01,1.956557988822460112e-02,1.795333203887939377e-01
4.259217433929443630e-01,1.922188259005546546e-02,1.795299187946319541e-01
4.221010610008239516e-01,1.888381007432937686e-02,1.795271568536758455e-01
4.184014104938507117e-01,1.854964462161064198e-02,1.795249087905883834e-01
4.148185700607299742e-01,1.821843535721302115e-02,1.795230702972412107e-01
4.113494750213623208e-01,1.788973074555396878e-02,1.795215611648559584e-01
4.079920903873443527e-01,1.756336996376514289e-02,1.795203184843063293e-01
4.047453256893158158e-01,1.723974858403205801e-02,1.795192941951751775e-01
4.016087162017822343e-01,1.691943841695785558e-02,1.795184401845932032e-01
3.985824564933777014e-01,1.660308909714221931e-02,1.795177289867401216e-01
3.956670302963256614e-01,1.629143557488918134e-02,1.795171352720260627e-01
3.928632488346099905e-01,1.598523216992616541e-02,1.795166370248794663e-01
3.901717768669128450e-01,1.568510895580053216e-02,1.795162151670456063e-01
3.875930484390258668e-01,1.539168301612138696e-02,1.795158631420135376e-01
