1.425850115295410170e+01,5.656293835282325683e-02,2.083856561231613169e-01
1.076257396606445305e+01,8.492622554540633917e-02,2.126804958534240786e-01
8.548820014953612656e+00,9.825721620559692282e-02,2.224518173217773509e-01
7.023988161010741749e+00,1.104850373291969279e-01,2.333140928077697684e-01
5.914210030975342036e+00,1.225559539961814937e-01,2.417747063684463626e-01
5.075547422790527285e+00,1.310401325416565010e-01,2.457660513639449984e-01
4.420673797149658135e+00,1.341212870693206660e-01,2.444648903894424408e-01
3.894672467880249123e+00,1.319665193223953370e-01,2.384777646207809354e-01
3.463218469543456912e+00,1.260395186471938989e-01,2.299891867637634257e-01
3.104289464111328112e+00,1.182575991630554213e-01,2.217475853013992360e-01
2.802563587112426813e+00,1.101210879731178288e-01,2.154147266721725407e-01
2.546483834762573117e+00,1.024339682841300947e-01,2.112339342355728233e-01
2.327035936584472609e+00,9.554272883415222684e-02,2.087860805177688683e-01
2.137176447296142534e+00,8.956442845344543546e-02,2.075614827251434369e-01
1.971404645004272371e+00,8.447450573205947388e-02,2.071318953084945735e-01
1.825388483924865746e+00,8.015425342321395863e-02,2.071612886333465686e-01
1.695693032417297408e+00,7.644742562294006005e-02,2.073852667188644527e-01
1.579607718048095633e+00,7.321098772048950654e-02,2.075913995981216453e-01
1.475038842163086006e+00,7.034524106025695500e-02,2.076043657588958757e-01
1.380402028617858878e+00,6.779545798063278672e-02,2.072771734189987058e-01
1.294473956069946308e+00,6.552572108983993615e-02,2.064918189668655257e-01
1.216271016502380453e+00,6.349516812443732616e-02,2.051707608032226626e-01
1.144991546440124575e+00,6.165934561729431024e-02,2.032928050756454552e-01
1.079973282470703122e+00,5.997956440806388734e-02,2.009027180385589695e-01
1.020646226730346662e+00,5.842650267004966674e-02,1.981131804752349901e-01
9.664942370986938647e-01,5.698052111625671184e-02,1.950973286485671865e-01
9.170377352714538244e-01,5.563092934489249908e-02,1.920700044012069729e-01
8.718312983131408789e-01,5.437548240184784248e-02,1.892533992958068956e-01
8.304714085960388514e-01,5.321819003462791714e-02,1.868313915061950714e-01
7.926000093269348623e-01,5.216437214612960893e-02,1.849070625257492051e-01
7.579031968879699210e-01,5.121517406582832416e-02,1.834854186725616565e-01
7.260986068534851512e-01,5.036470446944237012e-02,1.824924802827835035e-01
6.969209251976012931e-01,4.960062707543373001e-02,1.818176673555374212e-01
6.701108600425720319e-01,4.890661715626716533e-02,1.813537792873382570e-01
6.454119729804992378e-01,4.826594448566436796e-02,1.810181832933425994e-01
6.225735301780700448e-01,4.766256923079490587e-02,1.807562236881256057e-01
6.013559258651733908e-01,4.708301848173141596e-02,1.805355403041839502e-01
5.815355975723266457e-01,4.651602048993110777e-02,1.803387784576415964e-01
5.629085306167602720e-01,4.595241901278495494e-02,1.801576904487609820e-01
5.452922791862487850e-01,4.538531953692435950e-02,1.799892438888549828e-01
5.285271319007873725e-01,4.480923780918120991e-02,1.798332074117660606e-01
5.124764744567871233e-01,4.422079990983009135e-02,1.796906984853744449e-01
4.970263476181030482e-01,4.361807194471359339e-02,1.795632801771163967e-01
4.820855782604217543e-01,4.300049001932144260e-02,1.794523754549026406e-01
4.675853334045410037e-01,4.236902206301688956e-02,1.793589206600189334e-01
4.534785362911224471e-01,4.172502405881881732e-02,1.792831695842742878e-01
4.397393475151061826e-01,4.107141777753829659e-02,1.792246290445327628e-01
4.263616912364959766e-01,4.041132114648818968e-02,1.791821474599838149e-01
4.133579769802093740e-01,3.974827085137367516e-02,1.791540220546722351e-01
4.007559759712219227e-01,3.908597695112228654e-02,1.791382136392593305e-01
3.885955581283569438e-01,3.842759397029876789e-02,1.791325287628173779e-01
3.769235747623443378e-01,3.777654446005820899e-02,1.791347988939285263e-01
3.657876440429687626e-01,3.713549343466758523e-02,1.791430294227600029e-01
3.552297736072540513e-01,3.650710388302803172e-02,1.791554726505279471e-01
3.452794842052459567e-01,3.589474452614783984e-02,1.791706738090515227e-01
3.359485571670532411e-01,3.530172819256782724e-02,1.791874872875213742e-01
3.272273690223693743e-01,3.473158646106720010e-02,1.792050399160385055e-01
3.190846223831176887e-01,3.418765866875648346e-02,1.792226951122283807e-01
3.114694229125976599e-01,3.367254496097564498e-02,1.792400188064575128e-01
3.043161382007598670e-01,3.318731758236884849e-02,1.792567306661605742e-01
2.975505361652374114e-01,3.273154893875122179e-02,1.792726584863662820e-01
2.910961790752411016e-01,3.230326765537262085e-02,1.792877192163467304e-01
2.848799137687683114e-01,3.189900547087192589e-02,1.793018870115280217e-01
2.788361890697479417e-01,3.151474118769168747e-02,1.793151646184921177e-01
2.729093363571166719e-01,3.114614676117897010e-02,1.793275866174697808e-01
2.670545572471618723e-01,3.078899679243564738e-02,1.793391943025589019e-01
2.612376079273223684e-01,3.043951785147190267e-02,1.793500368499755804e-01
2.554334492397308254e-01,3.009462936103344047e-02,1.793601658773422147e-01
2.496249220037460304e-01,2.975182293117046434e-02,1.793696277189254784e-01
2.438009535264968886e-01,2.940933357536792622e-02,1.793784732246399005e-01
2.379550920391082791e-01,2.906586085915565526e-02,1.793867423725128141e-01
2.320841222763061484e-01,2.872050158381462062e-02,1.793944795083999566e-01
2.261872372007369958e-01,2.837260075986385369e-02,1.794017250108718986e-01
2.202648979520797634e-01,2.802168168544769133e-02,1.794085064935684315e-01
2.143184203672409138e-01,2.766718866229057189e-02,1.794148602724075225e-01
2.083495042514801054e-01,2.730840133070945586e-02,1.794208120250701810e-01
2.023600718879699778e-01,2.694465757668018310e-02,1.794263897752761960e-01
1.963522092390060370e-01,2.657502993166446781e-02,1.794316200733184763e-01
1.903281889009475758e-01,2.619886901319026795e-02,1.794365237665176416e-01
1.842910091304779119e-01,2.581559820294380275e-02,1.794411197233199973e-01
1.782444022750854506e-01,2.542497755706310189e-02,1.794454277801513786e-01
1.721932937574386646e-01,2.502706598460674448e-02,1.794494671106338368e-01
1.661438288164138743e-01,2.462221369266509932e-02,1.794532545423507819e-01
1.601034093284607052e-01,2.421080561995506142e-02,1.794568084907531835e-01
1.540806005477905194e-01,2.379346880197525174e-02,1.794601362276077305e-01
1.480848769378662055e-01,2.337082139968871958e-02,1.794632610416412311e-01
1.421265549087524505e-01,2.294374914228916248e-02,1.794661910772323565e-01
1.362163807201385579e-01,2.251299251735210463e-02,1.794689410257339357e-01
1.303654872846603530e-01,2.207938486933708200e-02,1.794715234518051150e-01
1.245852155113220255e-01,2.164352816641330890e-02,1.794739464902877779e-01
1.188871377730369577e-01,2.120575776040553931e-02,1.794762266731262101e-01
1.132828145074844389e-01,2.076619866073131648e-02,1.794783711147308336e-01
1.077839996099472092e-01,2.032467081248760105e-02,1.794803900957107623e-01
1.024025380444526651e-01,1.988116265177726841e-02,1.794822949504852327e-01
9.715019892692565440e-02,1.943602825403213663e-02,1.794840870571136338e-01
9.203852624416351824e-02,1.899013425767421756e-02,1.794857839584350634e-01
8.707863216638564441e-02,1.854495216250419756e-02,1.794873859596252397e-01
8.228103103399277141e-02,1.810244500339031060e-02,1.794888988590240542e-01
7.765550974845886190e-02,1.766499904155731035e-02,1.794903278446197403e-01
7.321104480981827090e-02,1.723477610588073847e-02,1.794916793775558350e-01
6.895599002122879129e-02,1.681355105817318105e-02,1.794929547739028963e-01
6.489794103622437138e-02,1.640273186862468632e-02,1.794941544437408387e-01
